"Statistic Label","Year","Sex","County","Age Group","Cause of Death","UNIT","VALUE"
"Lower C.I for ASMR","2023","Male","Co. Tipperary","65 years and over","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","65 years and over","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","65 years and over","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","75 years and over","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","75 years and over","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","75 years and over","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","75 years and over","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","75 years and over","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","75 years and over","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","All ages","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","All ages","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","All ages","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","All ages","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","All ages","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","All ages","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Tipperary","All ages","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 64 years","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 64 years","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 64 years","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 64 years","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 64 years","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 64 years","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 74 years","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 74 years","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 74 years","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 74 years","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 74 years","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","0 - 74 years","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","65 years and over","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","65 years and over","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","65 years and over","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","65 years and over","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","65 years and over","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","65 years and over","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","75 years and over","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","75 years and over","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","75 years and over","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","75 years and over","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","75 years and over","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","75 years and over","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","All ages","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","All ages","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","All ages","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","All ages","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","All ages","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","All ages","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Waterford","All ages","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 64 years","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 64 years","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 64 years","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 64 years","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 64 years","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 64 years","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 74 years","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 74 years","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 74 years","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 74 years","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 74 years","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","0 - 74 years","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","65 years and over","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","65 years and over","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","65 years and over","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","65 years and over","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","65 years and over","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","65 years and over","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","75 years and over","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","75 years and over","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","75 years and over","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","75 years and over","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","75 years and over","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","75 years and over","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","All ages","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","All ages","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","All ages","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","All ages","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","All ages","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","All ages","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wicklow","All ages","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 64 years","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 64 years","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 64 years","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 64 years","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 64 years","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 64 years","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 74 years","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 74 years","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 74 years","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 74 years","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 74 years","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","0 - 74 years","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","65 years and over","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","65 years and over","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","65 years and over","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","65 years and over","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","65 years and over","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","65 years and over","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","75 years and over","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","75 years and over","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","75 years and over","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","75 years and over","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","75 years and over","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","75 years and over","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","All ages","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","All ages","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","All ages","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","All ages","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","All ages","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","All ages","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Westmeath","All ages","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wexford","0 - 64 years","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wexford","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wexford","0 - 64 years","Diabetes mellitus","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wexford","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wexford","0 - 64 years","Drug dependance, toxicomania","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wexford","0 - 64 years","Meningitis","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wexford","0 - 64 years","Accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wexford","0 - 64 years","Transport accidents","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wexford","0 - 74 years","Infectious and parasitic diseases","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wexford","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate",""
"Lower C.I for ASMR","2023","Male","Co. Wexford","0 - 74 years","Diabetes mellitus","Rate",""
